id	GeneSymbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000105855.8	ITGB8	287.2255913	4.239748664	0.706857672	5.998023125	2.00E-09	1.49E-07
ENSG00000105856.12	HBP1	356.6875472	0.395793831	0.699248473	0.566027451	0.57137512	0.786669069
ENSG00000105865.9	DUS4L	105.3027017	0.005007475	0.501038914	0.009994183	0.992025928	0.997210616
ENSG00000105866.12	SP4	80.3836853	-0.916097029	0.502276113	-1.823891295	0.068168508	0.252392811
ENSG00000105875.12	WDR91	328.6367737	0.758398646	0.603858637	1.255920839	0.209144672	0.471192194
ENSG00000105877.16	DNAH11	27.96125367	-1.979036177	1.674223647	-1.182062015	0.237181095	0.5044906
ENSG00000105879.10	CBLL1	409.9804723	-0.254667176	0.388855126	-0.654915313	0.512522281	0.748431351
ENSG00000105880.4	DLX5	166.7283554	-4.099115686	2.438992503	-1.680659404	NA	NA
ENSG00000105887.10	MTPN	2810.235742	-0.526458999	0.520231632	-1.011970372	0.31155222	0.582790447
ENSG00000105889.13	STEAP1B	30.71974298	-7.977307613	2.752347509	-2.898364973	0.003751138	0.037578227
ENSG00000105894.10	PTN	87.21005966	-9.482531865	1.467724506	-6.460702826	1.04E-10	9.72E-09
ENSG00000105926.14	MPP6	234.9873704	-0.457804089	0.558613655	-0.819536158	0.412480581	0.674049454
ENSG00000105928.12	DFNA5	780.8024911	1.704918334	0.778787448	2.189195961	0.0285826	0.148694515
ENSG00000105929.14	ATP6V0A4	11.44339259	0.260777507	1.290532889	0.202069633	0.839862288	0.933048589
ENSG00000105939.11	ZC3HAV1	813.9737294	-0.185679355	0.416500992	-0.445807713	0.65573615	0.838252769
ENSG00000105948.12	TTC26	158.5733611	-0.654710732	0.562165246	-1.16462328	0.244171516	0.513161384
ENSG00000105953.13	OGDH	3847.631451	0.63614435	0.494119617	1.28742986	0.197944502	0.459263925
ENSG00000105954.2	NPVF	0	0	NA	NA	NA	NA
ENSG00000105963.12	ADAP1	207.963631	3.418531149	0.81956244	4.1711662	3.03E-05	0.00079182
ENSG00000105967.14	TFEC	3.422960497	-4.205825004	2.15602111	-1.950734612	NA	NA
ENSG00000105968.17	H2AFV	1718.134749	-0.971414626	0.287852603	-3.374694609	0.000738976	0.01111572
ENSG00000105971.13	CAV2	2399.359683	1.086049945	0.360306809	3.014236528	0.002576269	0.02901436
ENSG00000105974.10	CAV1	11091.53237	0.680535863	0.329852933	2.063149344	0.039098441	0.181558138
ENSG00000105976.13	MET	1855.702624	0.429029007	0.525810129	0.815939032	0.414535007	0.675443168
ENSG00000105982.15	RNF32	25.10261009	-1.345261968	0.555277068	-2.422685979	0.015406238	0.099676989
ENSG00000105983.18	LMBR1	580.8381231	-0.128394519	0.426845305	-0.300798715	0.763567988	0.895891238
ENSG00000105988.6	NHP2P1	0.200310474	-0.862791901	3.139127398	-0.274850872	0.783430813	NA
ENSG00000105989.7	WNT2	0.761652752	-2.664929172	2.724801745	-0.978026815	0.328061062	NA
ENSG00000105991.7	HOXA1	78.76923928	2.57723198	0.905766822	2.845359223	0.004436136	0.042164726
ENSG00000105993.13	DNAJB6	1857.699358	-0.419119777	0.336163016	-1.246775395	0.212479865	0.475115507
ENSG00000105996.6	HOXA2	22.27956417	2.11678578	0.976397064	2.167955905	0.030162042	0.153780298
ENSG00000105997.21	HOXA3	158.9975059	1.234811862	1.2690374	0.973030315	0.330538236	0.600588198
ENSG00000106003.11	LFNG	258.8611562	2.663608999	0.646220346	4.121827815	3.76E-05	0.000951789
ENSG00000106004.4	HOXA5	80.5309429	3.523605825	0.803605931	4.384743428	1.16E-05	0.000344083
ENSG00000106006.6	HOXA6	15.10109664	0.541902204	1.034375408	0.523893163	0.600352851	0.804811443
ENSG00000106009.14	BRAT1	1351.810693	-0.121737171	0.662643189	-0.183714514	0.854237422	0.939522683
ENSG00000106012.16	IQCE	574.3935878	-0.280015348	0.677084852	-0.413560202	0.679196225	0.850291787
ENSG00000106013.11	ANKRD7	1.93300293	-2.551917373	1.681061898	-1.518038911	0.12900459	0.366092124
ENSG00000106018.12	VIPR2	0.734539903	-0.981141953	1.946744101	-0.503991229	0.61426754	NA
ENSG00000106025.7	TSPAN12	24.45055479	0.44753078	1.660980272	0.269437746	NA	NA
ENSG00000106028.9	SSBP1	1075.081978	0.081774173	0.396134751	0.206430193	0.836454888	0.931894107
ENSG00000106031.7	HOXA13	2.897922801	-0.485133871	1.439131898	-0.337101743	0.736040204	0.880253035
ENSG00000106034.16	CPED1	45.16707267	-4.55940797	1.495045873	-3.049677641	0.002290871	0.026717776
ENSG00000106038.11	EVX1	0.14209645	0.683572527	3.149695035	0.217028163	0.828186397	NA
ENSG00000106049.7	HIBADH	470.1471092	0.661641796	0.346419877	1.909941781	0.05614071	0.225054699
ENSG00000106052.12	TAX1BP1	1029.675477	-0.367194891	0.413285437	-0.888477691	0.374283851	0.640779148
ENSG00000106066.12	CPVL	113.3028182	0.327563415	1.456082429	0.224962137	0.82200873	0.924943756
ENSG00000106069.19	CHN2	15.29659815	-0.502140205	1.305097121	-0.384753132	0.700420326	0.862052416
ENSG00000106070.16	GRB10	750.8544693	0.001926654	1.023892318	0.001881696	0.998498625	0.999412954
ENSG00000106077.17	ABHD11	427.3204787	0.478410599	0.436578565	1.095817883	0.273158481	0.543599363
ENSG00000106078.16	COBL	67.63109029	5.122879282	1.326351853	3.862383327	0.000112286	0.002468414
ENSG00000106080.9	FKBP14	351.2453432	-0.983608962	0.515033557	-1.909795875	0.056159501	0.225084167
ENSG00000106086.17	PLEKHA8	192.6795787	-0.66229742	0.214200618	-3.091949153	0.001988469	0.023899285
ENSG00000106089.10	STX1A	536.7065762	-0.037183659	0.749463237	-0.049613719	0.960430214	0.983729734
ENSG00000106100.9	NOD1	188.6772575	0.521914045	0.409968014	1.273060403	0.202996609	0.464880572
ENSG00000106105.12	GARS	2969.745035	-0.737232231	0.402418374	-1.8320044	0.066950765	0.249764184
ENSG00000106113.17	CRHR2	1.330931035	-0.92885951	1.736722441	-0.534834749	0.592764132	NA
ENSG00000106123.10	EPHB6	159.8737138	0.197156228	1.49765365	0.131643406	NA	NA
ENSG00000106125.14	MINDY4	129.7828491	0.564081116	1.036045256	0.544456058	0.586127679	0.795698757
ENSG00000106128.17	GHRHR	0	0	NA	NA	NA	NA
ENSG00000106133.16	NSUN5P2	251.5051018	0.476489587	0.554269709	0.859670985	0.389970433	0.655472866
ENSG00000106144.18	CASP2	861.6189722	-0.01694451	0.331707598	-0.051082669	0.959259646	0.983247384
ENSG00000106153.12	CHCHD2	4279.353906	0.348019033	0.440512434	0.790032257	0.42950893	0.687211158
ENSG00000106178.5	CCL24	0.234851467	-1.027291147	3.13126908	-0.328075014	0.742854945	NA
ENSG00000106211.8	HSPB1	9230.777545	2.094091332	0.649855829	3.222393703	0.001271243	0.016945604
ENSG00000106236.3	NPTX2	11.91009795	-20.53052061	3.039787543	-6.75393274	1.44E-11	1.52E-09
ENSG00000106244.11	PDAP1	2752.876553	-0.081699366	0.475573453	-0.171791266	0.863601632	0.943473666
ENSG00000106245.8	BUD31	888.9017398	-0.161935076	0.378828739	-0.42746249	0.669042501	0.845443675
ENSG00000106246.16	PTCD1	336.7698406	-0.174782316	0.418241417	-0.417898153	0.676021583	0.848606531
ENSG00000106258.12	CYP3A5	43.72267702	-1.432839249	0.691375494	-2.07244726	0.03822375	0.179285488
ENSG00000106261.15	ZKSCAN1	800.9615717	-0.345032981	0.536158203	-0.643528308	0.519881353	0.75331666
ENSG00000106263.16	EIF3B	5946.700876	0.312363498	0.455430926	0.685863608	0.492799121	0.733698274
ENSG00000106266.7	SNX8	769.1153107	-1.255234673	0.607141643	-2.067449476	0.03869182	0.180350998
ENSG00000106268.14	NUDT1	357.7811489	-0.157272177	0.429408465	-0.366253089	0.714176231	0.869819696
ENSG00000106278.10	PTPRZ1	103.7783645	10.58185783	1.35343097	7.8185427	5.34E-15	1.12E-12
ENSG00000106290.13	TAF6	1330.866713	-0.334297231	0.44832935	-0.745651007	0.455878262	0.707316877
ENSG00000106299.7	WASL	577.9287624	0.066197292	0.431224872	0.153509911	0.877996175	0.949569852
ENSG00000106302.8	HYAL4	0.615927428	0.634058438	2.009457643	0.315537101	0.752353886	NA
ENSG00000106304.14	SPAM1	0.070418162	0.106508563	3.149695035	0.033815516	0.973024263	NA
ENSG00000106305.8	AIMP2	802.1221819	0.060057253	0.485721514	0.123645445	0.901596008	0.959310197
ENSG00000106327.11	TFR2	33.28319092	-1.585074342	1.543622645	-1.026853517	0.304489445	0.576176798
ENSG00000106328.9	FSCN3	1.376073459	0.056078209	1.645736494	0.034074841	0.972817471	NA
ENSG00000106330.10	MOSPD3	291.871289	0.996624451	0.481023915	2.071881295	0.038276513	0.179285488
ENSG00000106331.13	PAX4	0.140836325	-0.377220722	3.14943951	-0.119773922	0.90466224	NA
ENSG00000106333.11	PCOLCE	742.1630606	-4.620375525	1.175884796	-3.929275674	8.52E-05	0.001944885
ENSG00000106336.11	FBXO24	6.911658295	-0.23170136	0.808116308	-0.286717838	0.774328378	0.901047483
ENSG00000106341.9	PPP1R17	0.070418162	0.106508563	3.149695035	0.033815516	0.973024263	NA
ENSG00000106344.7	RBM28	1053.668177	-0.258249381	0.40237679	-0.641809834	0.520996664	0.753853528
ENSG00000106346.10	USP42	274.7388556	0.017206369	0.458862992	0.037497836	0.970088065	0.988441033
ENSG00000106348.15	IMPDH1	2556.708574	1.786156328	0.482079456	3.705107751	0.000211301	0.004132002
ENSG00000106351.11	AGFG2	255.3622537	0.506635337	0.585715064	0.864986012	0.387046467	0.652553943
ENSG00000106355.8	LSM5	320.5617495	-0.759426591	0.384516328	-1.975017796	0.048266128	0.206007358
ENSG00000106366.8	SERPINE1	9316.171159	1.128839742	1.220660985	0.92477744	0.355081688	0.62553475
ENSG00000106367.12	AP1S1	1342.850567	0.713625223	0.412369637	1.730547445	0.083532512	0.28444136
ENSG00000106384.9	MOGAT3	1.862067939	-3.306244611	1.6031353	-2.062361556	0.039173327	0.181716935
ENSG00000106392.9	C1GALT1	238.7620982	-0.807980174	0.549150823	-1.471326528	0.141202832	0.384894116
ENSG00000106397.10	PLOD3	3088.916059	-0.069360058	0.441719922	-0.157022707	0.875226953	0.948765305
ENSG00000106399.10	RPA3	246.7370522	-0.014454209	0.432402059	-0.033427706	0.973333516	0.989359183
ENSG00000106400.10	ZNHIT1	959.1077396	1.101755655	0.50957904	2.162089821	0.030611253	0.155345992
ENSG00000106404.12	CLDN15	125.2919013	-0.687727459	0.601411546	-1.143522207	0.25282184	0.522999163
ENSG00000106410.13	NOBOX	0.156567645	-0.377220722	3.14943951	-0.119773922	0.90466224	NA
ENSG00000106415.11	GLCCI1	86.74613405	0.796486232	0.601703737	1.323718274	0.185596627	0.444520332
ENSG00000106436.4	MYL10	0.074127511	0.106508563	3.149695035	0.033815516	0.973024263	NA
ENSG00000106443.13	PHF14	558.7159462	-0.653303786	0.437845411	-1.492087778	0.135676136	0.376293765
ENSG00000106459.13	NRF1	311.4984946	-0.582051176	0.379866245	-1.532252954	0.125460026	0.359357404
ENSG00000106460.17	TMEM106B	360.3772255	-0.981266232	0.587691499	-1.669696148	0.094979496	0.305346665
ENSG00000106462.9	EZH2	837.8934653	-1.54652512	0.559225889	-2.76547483	0.005683999	0.05033488
ENSG00000106477.17	CEP41	261.5100228	-0.954216728	0.571233634	-1.670449132	0.094830536	0.305017295
ENSG00000106479.9	ZNF862	260.7750408	-1.324323733	0.894851619	-1.47993668	0.138890146	0.381177796
ENSG00000106483.10	SFRP4	9.445817021	-4.656860708	2.280222138	-2.042283789	NA	NA
ENSG00000106484.13	MEST	1055.477343	-1.271998681	1.480915339	-0.858927346	NA	NA
ENSG00000106511.5	MEOX2	0.214963836	-0.933836522	3.13609658	-0.297770333	0.765878459	NA
ENSG00000106524.7	ANKMY2	124.8140591	-0.696588122	0.398763585	-1.746869946	0.0806599	0.27822292
ENSG00000106526.9	ACTR3C	12.54008091	-0.153728638	1.256997335	-0.122298301	0.902662778	0.959469422
ENSG00000106536.18	POU6F2	3.996352454	-5.032291722	1.601663281	-3.141916145	0.001678461	0.020901089
ENSG00000106537.7	TSPAN13	248.7991871	0.342937371	1.014536035	0.338023845	0.735345219	0.880047857
ENSG00000106538.8	RARRES2	4.573865747	-2.026806268	1.804827469	-1.1229917	NA	NA
ENSG00000106540.4	AC004837.1	0.180637971	-0.372242844	3.149502265	-0.118191007	0.905916315	NA
ENSG00000106541.10	AGR2	39.78601602	1.388177285	1.336322942	1.038803751	0.298896016	0.570489147
ENSG00000106546.11	AHR	884.4603553	-1.064308934	0.710788119	-1.497364552	0.134298427	0.374266508
ENSG00000106554.10	CHCHD3	976.4761794	-0.638384912	0.502004506	-1.271671676	0.203489798	0.465163659
ENSG00000106560.9	GIMAP2	5.059939119	-0.87999118	1.630216942	-0.539800046	0.589334935	0.798043111
ENSG00000106565.16	TMEM176B	2.955895437	1.411097074	1.588695502	0.88821116	0.374427177	0.640779148
ENSG00000106571.11	GLI3	674.3946055	-0.350382809	0.359181268	-0.975504126	0.329310256	0.59970295
ENSG00000106588.9	PSMA2	1099.441965	0.050598791	0.445776803	0.113507008	0.909628607	0.962615257
ENSG00000106591.3	MRPL32	498.625228	0.516302316	0.320888144	1.608979097	0.107620912	0.328328616
ENSG00000106603.16	COA1	579.8827302	-0.421389644	0.341900053	-1.232493649	0.217764738	0.482056842
ENSG00000106605.9	BLVRA	535.7088162	0.765675106	0.502940699	1.522396394	0.127909788	0.364372618
ENSG00000106608.15	URGCP	801.9233808	0.419114448	0.456227155	0.918653007	0.358277097	0.627768424
ENSG00000106609.15	TMEM248	1523.935984	0.311714504	0.329742143	0.945328073	0.344491411	0.615051588
ENSG00000106610.13	STAG3L4	135.1520373	-0.35621492	0.478603076	-0.744280465	0.456706817	0.707695305
ENSG00000106615.8	RHEB	1190.343972	-0.452990401	0.409265528	-1.106837421	0.268364226	0.537978902
ENSG00000106617.12	PRKAG2	698.8867705	1.187431418	0.601482294	1.974175184	0.048361827	0.206029269
ENSG00000106624.7	AEBP1	1.910228302	-1.873354862	1.472264655	-1.272430779	0.203220104	0.464925063
ENSG00000106628.9	POLD2	3282.736626	-0.05353397	0.550977114	-0.097161877	0.922597843	0.968113159
ENSG00000106631.7	MYL7	0.640467812	2.027158163	2.788755468	0.726904236	0.467284622	NA
ENSG00000106633.14	GCK	0.823170893	-1.305407881	1.7068525	-0.764804153	0.444388174	NA
ENSG00000106635.6	BCL7B	853.8894999	0.015379228	0.468488548	0.03282733	0.973812283	0.989452421
ENSG00000106636.6	YKT6	2571.176732	0.015510744	0.443446828	0.034977687	0.972097533	0.988778678
ENSG00000106638.14	TBL2	733.3468946	0.064175791	0.336598482	0.190659774	0.848792156	0.936866203
ENSG00000106648.12	GALNTL5	0.352090812	-1.555187124	3.108195577	-0.500350472	0.616828321	NA
ENSG00000106665.14	CLIP2	559.9007317	-1.309900933	0.6318958	-2.072969837	0.038175087	0.179285488
ENSG00000106682.13	EIF4H	7251.296727	0.30966153	0.380458865	0.813915925	0.415693117	0.676377942
ENSG00000106683.13	LIMK1	1276.42522	0.613317481	0.507639263	1.208175815	0.226979643	0.493237747
ENSG00000106686.15	SPATA6L	7.001627335	1.763800903	0.804108136	2.1934872	0.028272296	0.147862153
ENSG00000106688.10	SLC1A1	88.20543502	-0.010879201	1.196157289	-0.009095126	NA	NA
ENSG00000106689.9	LHX2	60.82484017	-3.811421922	1.740539926	-2.189792872	0.028539262	0.148547613
ENSG00000106692.12	FKTN	281.3543518	-1.01481856	0.657222427	-1.544102146	0.122563589	0.354727658
ENSG00000106701.10	FSD1L	57.40153408	-0.961419409	0.599138335	-1.604670161	0.108566412	0.330094909
ENSG00000106714.16	CNTNAP3	246.053003	-0.085345864	1.012624427	-0.084281854	0.93283234	0.971854715
ENSG00000106723.15	SPIN1	1210.602012	-0.16229251	0.456689492	-0.355367295	0.722314446	0.873377542
ENSG00000106733.19	NMRK1	93.97348889	2.283875629	0.859230956	2.658046261	0.00785951	0.063583827
ENSG00000106771.11	TMEM245	1079.260455	-0.775632488	0.420573985	-1.844223647	0.065150553	0.245801064
ENSG00000106772.16	PRUNE2	125.8704178	-3.287667047	1.227129309	-2.6791529	0.007380868	0.060811801
ENSG00000106780.8	MEGF9	199.3240534	0.474309488	0.57983789	0.818003612	0.413355125	0.674638082
ENSG00000106785.13	TRIM14	534.1975259	0.237486173	0.554928885	0.427957851	0.668681808	0.845366566
ENSG00000106789.11	CORO2A	249.1357089	2.85719535	0.766674217	3.726739843	0.000193972	0.003858856
ENSG00000106799.11	TGFBR1	711.8088133	-0.94347939	0.713757428	-1.321848787	0.186218509	0.445368968
ENSG00000106803.8	SEC61B	801.3432163	0.268891096	0.376293973	0.714577207	0.474870333	0.720347068
ENSG00000106804.7	C5	35.47545482	-0.74929921	0.963090602	-0.778015286	0.436560002	0.694282904
ENSG00000106809.9	OGN	1.731040111	-3.845760789	1.873235544	-2.053004386	0.040072152	0.184210185
ENSG00000106819.10	ASPN	0.676142968	0.328185622	2.360035018	0.139059641	0.88940302	NA
ENSG00000106823.11	ECM2	9.328907189	-1.716827359	1.088250147	-1.577603609	0.114656703	0.339893118
ENSG00000106829.17	TLE4	500.1808357	-0.825782369	1.127806277	-0.732202317	0.46404509	0.712190559
ENSG00000106852.14	LHX6	48.04213624	2.366476916	1.096830076	2.157560198	0.030962042	0.15668163
ENSG00000106853.15	PTGR1	419.6302359	1.291514954	0.528042264	2.445855268	0.0144509	0.096087007
ENSG00000106868.15	SUSD1	56.1081772	-0.761938201	1.181952467	-0.644643692	0.519158114	0.753165897
ENSG00000106927.10	AMBP	0.537747924	-2.154344169	2.754169993	-0.782211764	0.434090132	NA
ENSG00000106948.15	AKNA	387.9872636	-1.286058775	0.896574647	-1.434413497	NA	NA
ENSG00000106952.6	TNFSF8	0.11042894	1.164452224	3.149695035	0.369703165	0.711603673	NA
ENSG00000106976.17	DNM1	250.6072491	-1.029761576	0.958434742	-1.074420125	0.282634427	0.553647187
ENSG00000106991.12	ENG	1344.320937	0.27178589	1.069702579	0.254076128	0.799436745	0.914630324
ENSG00000106992.16	AK1	733.6150191	1.060682486	0.449496858	2.359710565	0.018289198	0.11262597
ENSG00000106993.10	CDC37L1	169.173202	-0.160021259	0.542361689	-0.295045286	0.767959286	0.897505944
ENSG00000107014.8	RLN2	4.102544772	2.508716137	1.443983573	1.737357809	0.082324033	0.281642385
ENSG00000107018.7	RLN1	0.205127305	0.204822071	3.149502179	0.065033158	0.9481476	NA
ENSG00000107020.8	PLGRKT	109.7297193	-0.210295241	0.543305383	-0.387066368	0.698707075	0.861074958
ENSG00000107021.14	TBC1D13	616.3897294	-0.14625548	0.394445944	-0.370787132	0.710796087	0.867818895
ENSG00000107036.10	RIC1	486.8406192	-0.052273941	0.594717247	-0.087897133	0.929958435	0.970968596
ENSG00000107077.16	KDM4C	266.3911907	0.349609737	0.59878786	0.583862433	0.55931287	0.778967984
ENSG00000107099.14	DOCK8	77.62012461	3.647679842	1.117998463	3.262687708	0.001103611	0.015163086
ENSG00000107104.17	KANK1	1175.311182	1.837863354	0.434362622	4.231172893	2.32E-05	0.000628292
ENSG00000107105.13	ELAVL2	88.8968383	0.613705773	1.458400553	0.420807419	0.673895714	0.847579529
ENSG00000107130.8	NCS1	1493.348966	0.74474918	0.567998697	1.31118114	0.189796573	0.449464286
ENSG00000107140.14	TESK1	507.8702439	0.541147995	0.514415489	1.05196676	0.2928148	0.56537107
ENSG00000107147.10	KCNT1	2.522546312	-1.605254219	1.541742442	-1.041194804	0.297785147	0.569435943
ENSG00000107159.11	CA9	71.35101015	3.047749946	1.295119855	2.353257063	0.018609764	0.113745605
ENSG00000107164.15	FUBP3	1160.278952	-0.061526245	0.287269225	-0.214176247	0.830409618	0.928940067
ENSG00000107165.11	TYRP1	4.071624905	-5.068855659	2.380447635	-2.129370789	NA	NA
ENSG00000107175.9	CREB3	609.5756009	0.359615901	0.425263518	0.845630734	0.397758775	0.66259058
ENSG00000107185.9	RGP1	1013.093584	0.274692173	0.38391503	0.715502523	0.474298582	0.720347068
ENSG00000107186.15	MPDZ	423.7810849	-2.741236757	1.071264289	-2.558879993	0.010500998	0.077236316
ENSG00000107187.14	LHX3	0.510801343	1.624202904	2.372326727	0.684645536	0.493567625	NA
ENSG00000107201.8	DDX58	87.78075394	-0.460372335	0.597105333	-0.771006905	0.440702839	0.697011925
ENSG00000107223.11	EDF1	2269.968385	0.138596412	0.365394735	0.379305991	0.704460652	0.864295995
ENSG00000107242.16	PIP5K1B	0.474151773	-1.134922384	2.432814317	-0.466505962	0.640853381	NA
ENSG00000107249.20	GLIS3	332.5396155	-2.908232683	1.004548848	-2.89506348	0.003790819	0.037842112
ENSG00000107262.15	BAG1	867.658749	1.905617077	0.428705265	4.445051725	8.79E-06	0.000271406
ENSG00000107263.17	RAPGEF1	1896.686472	-0.511339645	0.612472017	-0.834878379	0.403786189	0.667716698
ENSG00000107281.8	NPDC1	1104.738068	0.100018824	0.663048642	0.150846888	0.880096498	0.950482962
ENSG00000107282.6	APBA1	15.96222652	-0.676431685	1.066384244	-0.634322655	0.525870274	0.757705174
ENSG00000107290.12	SETX	746.7556983	-0.727923777	0.396072632	-1.837854265	0.066083883	0.247798817
ENSG00000107295.9	SH3GL2	0.847284807	2.076399786	2.701603636	0.768580468	0.442142404	NA
ENSG00000107317.10	PTGDS	1.115059437	-2.136863006	2.202659497	-0.970128615	0.331982388	NA
ENSG00000107331.15	ABCA2	1191.495447	-0.4216531	0.443590914	-0.950544941	0.34183543	0.612724873
ENSG00000107338.9	SHB	554.0939963	-0.428659073	0.597281266	-0.717683773	0.472952291	0.719357071
ENSG00000107341.4	UBE2R2	906.0900223	0.426170143	0.355610359	1.198418808	0.230754014	0.497106156
ENSG00000107362.12	ABHD17B	127.2699314	0.246361656	0.435435262	0.565782511	0.571541637	0.786669069
ENSG00000107371.11	EXOSC3	423.4000367	-0.072471929	0.528668011	-0.137084006	0.890964395	0.954712435
ENSG00000107372.11	ZFAND5	929.6437632	-0.313153921	0.501957375	-0.623865564	0.532715877	0.762101715
ENSG00000107404.16	DVL1	2348.144057	0.185091485	0.739572701	0.250268141	0.802379993	0.915875137
ENSG00000107438.7	PDLIM1	2681.632753	2.172101834	0.903646844	2.403706547	0.016229796	0.103373658
ENSG00000107443.14	CCNJ	115.1335344	0.134792609	0.400306772	0.33672328	0.736325512	0.880253035
ENSG00000107447.6	DNTT	0	0	NA	NA	NA	NA
ENSG00000107485.14	GATA3	388.2179793	0.983264187	1.178471903	0.834355223	0.404080842	0.667926529
ENSG00000107518.15	ATRNL1	12.98321316	-4.582978229	1.249227693	-3.668649241	0.000243835	0.004621831
ENSG00000107521.17	HPS1	869.2334322	0.294871408	0.660842669	0.446205158	0.655449057	0.838217143
ENSG00000107537.12	PHYH	217.1466441	0.118191772	0.653468978	0.180868223	0.856471012	0.940297258
ENSG00000107551.19	RASSF4	40.54460056	-0.641823778	0.997566187	-0.643389668	0.519971286	0.75331666
ENSG00000107554.14	DNMBP	865.5382036	-0.594051221	0.676767153	-0.877777858	0.380064283	0.646697636
ENSG00000107560.9	RAB11FIP2	145.2191859	-0.211496362	0.409052545	-0.517039594	0.605128519	0.807633773
ENSG00000107562.15	CXCL12	357.0080528	-11.41350851	1.974571133	-5.780246819	7.46E-09	4.91E-07
ENSG00000107566.12	ERLIN1	965.6186081	-0.330330089	0.326055602	-1.013109688	0.311007771	0.582349071
ENSG00000107581.11	EIF3A	5513.16532	-0.083886986	0.42404335	-0.19782644	0.843180859	0.934531116
ENSG00000107593.16	PKD2L1	0.070418162	0.106508563	3.149695035	0.033815516	0.973024263	NA
ENSG00000107611.13	CUBN	15.33007504	-2.68751971	1.13926815	-2.358987837	0.018324856	0.112702281
ENSG00000107614.20	TRDMT1	58.19661227	-1.395331342	0.561556913	-2.48475499	0.012964063	0.089028947
ENSG00000107625.11	DDX50	502.4010578	-0.526730447	0.305318097	-1.725185803	0.084493993	0.286377144
ENSG00000107643.14	MAPK8	388.8301549	-0.969495977	0.570373934	-1.699755054	0.089177009	0.294692032
ENSG00000107651.11	SEC23IP	631.7084785	0.080697454	0.257424845	0.313479664	0.753916269	0.890786356
ENSG00000107669.16	ATE1	286.8121691	-0.40732903	0.470401397	-0.865917986	0.386535139	0.65232538
ENSG00000107672.13	NSMCE4A	249.2707088	0.035799302	0.374763338	0.095525091	0.923897761	0.968546913
ENSG00000107679.13	PLEKHA1	427.4734489	1.483724414	0.425440176	3.487504227	0.000487551	0.008027255
ENSG00000107719.8	PALD1	148.1590235	-5.332036835	1.492832783	-3.571757598	0.000354594	0.006201447
ENSG00000107731.11	UNC5B	834.4714779	1.617768162	1.20472904	1.342848149	0.179321149	0.436489373
ENSG00000107736.18	CDH23	7.223145603	0.229463023	1.350604661	0.169896514	0.865091523	0.94417683
ENSG00000107738.18	VSIR	639.3330286	4.94305449	0.694320054	7.119273691	1.08E-12	1.40E-10
ENSG00000107742.11	SPOCK2	20.56397526	-1.717351838	0.948560702	-1.810481747	0.070221112	0.256564603
ENSG00000107745.15	MICU1	609.2504028	-0.256030421	0.231673942	-1.105132576	0.269102147	0.538657343
ENSG00000107758.14	PPP3CB	441.5041084	-0.747065503	0.358237751	-2.085390224	0.037033893	0.175980218
ENSG00000107771.14	CCSER2	405.2256564	-0.627849395	0.363472821	-1.727362705	0.084102544	0.285661832
ENSG00000107779.10	BMPR1A	363.0425937	-0.211871101	0.499254182	-0.424375214	0.671292194	0.84637449
ENSG00000107789.14	MINPP1	242.9330685	-0.052077938	0.399545357	-0.130342994	0.896295066	0.956946246
ENSG00000107796.11	ACTA2	1379.313569	-3.634428605	0.984374736	-3.692118939	0.000222393	0.004294004
ENSG00000107798.16	LIPA	861.8140102	1.009182799	0.470523043	2.144810578	0.031967995	0.159758777
ENSG00000107807.11	TLX1	19.26423815	-21.16442288	2.092741717	-10.1132513	NA	NA
ENSG00000107815.6	TWNK	633.3735866	0.157995453	0.547186395	0.28874156	0.772779156	0.900285897
ENSG00000107816.16	LZTS2	879.8799756	0.271745571	0.655849295	0.414341485	0.678624036	0.850099099
ENSG00000107819.12	SFXN3	974.5995184	1.179410271	0.527892933	2.23418462	0.025470928	0.138169426
ENSG00000107821.13	KAZALD1	114.4696143	-2.013966295	0.826071658	-2.438004348	0.014768596	0.097208357
ENSG00000107829.12	FBXW4	568.3711547	0.266330113	0.622317175	0.42796523	0.668676435	0.845366566
ENSG00000107831.11	FGF8	0.837064498	-2.00729453	2.360989312	-0.850192129	0.395218277	NA
ENSG00000107833.9	NPM3	990.4043186	0.019583523	0.685045839	0.028587172	0.977193843	0.990433179
ENSG00000107854.5	TNKS2	687.5552893	-0.307106609	0.415119297	-0.73980326	0.459419381	0.709170863
ENSG00000107859.8	PITX3	1.483730381	-1.333467927	2.241892166	-0.594795748	0.55198001	NA
ENSG00000107862.4	GBF1	2074.121447	-0.071517058	0.392447397	-0.182233489	0.855399493	0.939921566
ENSG00000107863.15	ARHGAP21	1369.696736	-0.236566173	0.380194373	-0.622224287	0.533794398	0.762812666
ENSG00000107864.13	CPEB3	26.43769614	0.018230454	0.606894311	0.030038927	0.976036008	0.990124008
ENSG00000107872.11	FBXL15	266.3481648	0.438795288	0.902897687	0.485985615	0.626977365	0.822271826
ENSG00000107874.9	CUEDC2	663.1346204	0.139072659	0.460651357	0.301904373	0.762724962	0.895756798
ENSG00000107882.10	SUFU	345.6325208	0.479827716	0.383476169	1.251258241	0.210840276	0.472792617
ENSG00000107890.15	ANKRD26	154.6711082	-1.420917278	0.496039377	-2.864525166	0.00417635	0.040437835
